0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,221,244,87,37,55,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,55,37,87,244,221,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,185,255,91,37,55,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,55,37,91,255,185,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,105,255,130,37,55,51,51,51,51,51,51,51,51,51,49,52,53,53,52,49,51,51,51,51,51,51,51,51,51,55,37,130,255,105,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,32,249,181,35,54,51,51,51,51,51,51,51,51,50,52,64,74,75,75,74,64,52,50,51,51,51,51,51,51,51,51,54,35,181,249,32,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,167,239,50,49,52,51,51,51,51,51,51,51,50,56,73,78,77,76,76,77,78,73,56,50,51,51,51,51,51,51,51,52,49,50,239,167,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,1,37,255,120,38,54,51,51,51,51,51,51,51,51,52,73,77,76,76,76,76,76,76,77,73,52,51,51,51,51,51,51,51,51,54,38,120,255,37,1,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,171,218,36,53,51,51,51,51,51,51,51,51,50,67,78,76,76,76,76,76,76,76,76,78,67,50,51,51,51,51,51,51,51,51,53,36,218,171,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,40,255,104,40,53,51,51,51,50,50,50,51,51,53,75,76,76,76,76,76,76,76,76,76,76,75,53,51,51,51,51,51,51,51,51,53,40,104,255,40,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,151,220,37,53,51,51,51,51,53,55,54,51,49,61,78,76,76,76,76,76,76,76,76,76,76,78,60,49,51,51,51,51,51,51,51,51,53,37,220,151,0,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,5,228,132,36,54,51,51,51,53,38,25,33,51,51,65,78,76,76,76,76,76,76,76,76,76,76,78,66,49,51,51,51,51,51,51,51,51,54,36,132,228,5,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,60,244,57,49,52,51,50,54,39,0,0,0,11,41,72,76,76,76,76,76,76,76,76,76,76,76,77,70,50,51,50,51,51,51,51,51,51,52,49,57,244,60,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,0,153,196,33,54,51,51,51,53,13,0,2,1,0,3,61,80,75,76,76,76,76,76,76,76,76,76,77,70,49,52,55,53,51,51,51,51,51,51,54,33,196,153,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,216,126,36,53,51,51,53,45,1,0,0,0,1,0,22,77,76,76,76,76,76,76,76,76,76,76,78,64,52,46,28,41,53,50,51,51,51,51,53,36,126,216,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,31,240,76,45,52,51,50,54,38,0,0,0,0,0,0,4,48,79,75,76,76,76,76,76,76,76,76,77,61,40,4,0,4,48,52,51,51,51,51,52,45,76,240,31,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,81,226,43,52,51,51,50,54,38,0,0,0,0,0,0,2,21,64,79,75,76,76,76,76,76,76,76,76,44,3,0,2,0,34,54,50,51,51,51,51,52,43,226,81,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,135,185,32,54,51,51,50,54,38,0,0,0,0,0,0,0,8,40,78,76,76,76,76,76,76,76,78,63,8,0,1,1,0,26,55,50,51,51,51,51,54,32,185,135,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,158,155,33,54,51,51,50,54,38,0,0,0,0,0,0,0,0,13,65,78,74,74,74,75,76,78,69,29,0,1,0,1,0,26,55,50,51,51,51,51,54,33,155,158,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,202,118,37,53,51,51,50,54,39,0,0,0,0,0,0,0,1,0,28,80,78,91,91,78,77,67,47,4,0,0,0,1,0,25,55,50,51,51,51,51,53,37,118,202,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,1,190,97,41,53,51,51,51,52,47,2,0,0,0,0,0,0,0,0,0,47,81,98,98,79,55,54,31,0,1,0,0,1,0,29,55,50,51,51,51,51,53,41,97,190,1,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,19,220,67,46,52,51,51,51,52,49,5,0,0,0,0,0,0,0,1,0,21,60,75,76,56,48,53,11,0,1,0,0,0,0,38,54,50,51,51,51,51,52,46,67,220,19,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,20,226,70,46,52,51,51,51,51,54,16,0,1,0,0,0,0,0,1,0,8,50,57,57,50,54,40,0,0,0,0,0,0,2,45,53,51,51,51,51,51,52,46,70,226,20,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,20,225,69,46,52,51,51,51,50,55,29,0,1,0,0,0,0,0,0,0,0,41,53,49,50,55,26,0,1,0,0,1,0,10,52,51,51,51,51,51,51,52,46,69,225,20,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,20,225,69,46,52,51,51,51,50,53,41,0,0,0,0,0,0,0,0,1,0,29,54,49,51,52,11,0,1,0,0,1,0,24,55,50,51,51,51,51,51,52,46,69,225,20,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,20,226,69,46,52,51,51,51,51,51,51,8,0,1,0,0,0,0,0,1,0,16,59,55,51,47,2,0,0,0,0,0,0,40,54,50,51,51,51,51,51,52,46,69,226,20,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,19,222,70,46,52,51,51,51,51,50,55,23,0,1,0,0,0,0,0,1,0,15,76,77,60,39,0,0,0,0,1,0,8,51,51,51,51,51,51,51,51,52,46,70,222,19,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,1,177,75,44,52,51,51,51,51,50,53,42,1,0,0,0,0,0,0,1,0,14,75,79,66,30,0,1,0,0,1,0,28,55,50,51,51,51,51,51,51,52,44,75,177,1,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,184,89,42,52,51,51,51,51,51,51,53,13,0,1,0,0,0,0,0,0,1,52,66,55,25,0,1,0,0,0,4,47,52,51,51,51,51,51,51,51,52,42,89,184,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,155,119,36,53,51,51,51,51,51,50,54,38,0,0,0,0,0,0,0,0,0,36,51,54,26,0,1,0,1,0,26,55,50,51,51,51,51,51,51,51,53,36,119,155,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,132,145,34,53,51,51,51,51,51,51,51,53,13,0,1,0,0,0,0,0,0,38,53,54,26,0,1,1,0,9,52,51,51,51,51,51,51,51,51,51,53,34,145,132,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,88,172,32,54,51,51,51,51,51,51,50,54,39,0,1,0,0,0,0,0,0,38,53,53,34,0,2,0,3,43,53,50,51,51,51,51,51,51,51,51,54,32,172,88,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,40,193,45,52,51,51,51,51,51,51,51,50,55,21,0,1,0,0,0,0,0,39,54,51,48,5,0,4,41,54,50,51,51,51,51,51,51,51,51,51,52,45,193,40,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,3,190,75,45,52,51,51,51,51,51,51,51,52,50,9,0,1,0,0,0,3,48,52,51,53,43,29,45,54,50,51,51,51,51,51,51,51,51,51,52,45,75,190,3,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,0,149,130,35,53,51,51,51,51,51,51,51,50,53,43,3,0,1,2,0,14,54,51,51,51,53,55,52,50,51,51,51,51,51,51,51,51,51,51,53,35,130,149,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,71,173,33,54,51,51,51,51,51,51,51,51,50,54,43,11,0,0,2,41,53,50,51,51,51,50,51,51,51,51,51,51,51,51,51,51,51,51,54,33,173,71,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,11,185,62,48,51,51,51,51,51,51,51,51,51,50,53,51,33,25,40,54,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,48,62,185,11,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,152,132,35,53,51,51,51,51,51,51,51,51,51,50,51,54,55,53,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,53,35,132,152,0,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,53,193,39,53,51,51,51,51,51,51,51,51,51,51,51,50,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,53,39,193,53,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,158,99,40,53,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,53,40,99,158,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,1,53,178,37,54,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,54,37,178,53,1,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,167,118,35,54,51,51,51,51,51,51,51,51,51,51,50,49,50,50,49,53,52,51,51,51,51,51,51,51,51,51,51,51,54,35,118,167,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,1,44,209,50,49,52,51,51,51,51,51,51,51,51,51,59,64,57,57,56,68,64,49,51,51,51,51,51,51,51,51,51,52,49,50,209,44,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,121,173,30,55,51,51,51,51,51,51,51,51,51,70,78,67,69,67,71,70,50,51,51,51,51,51,51,51,51,51,55,30,173,121,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,195,120,31,56,51,51,51,51,51,51,51,51,51,52,50,51,50,63,60,49,51,51,51,51,51,51,51,51,56,31,120,195,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,218,95,36,56,51,51,51,51,51,51,51,51,50,51,51,51,50,50,51,51,51,51,51,51,51,51,56,36,95,218,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,62,214,64,37,56,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,56,37,64,214,62,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,63,215,92,31,55,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,55,31,92,215,63,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,63,230,119,31,48,55,51,51,51,51,51,51,51,51,51,51,51,51,51,51,55,48,31,119,230,63,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,195,172,62,32,49,54,53,52,51,51,51,51,51,51,52,53,54,49,32,62,172,195,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,125,207,141,56,33,39,48,52,54,54,54,54,52,48,39,33,56,141,207,125,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,32,167,200,173,109,63,42,37,33,33,37,42,63,109,173,200,167,32,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,29,111,178,200,198,189,161,161,189,198,200,178,111,29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,15,52,78,81,81,78,52,15,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
